x, y, z, voidRatio
   13.113,     9.113,     0.000, 0.2994210
   13.113,     9.500,     0.000, 0.2995105
   13.113,     9.887,     0.000, 0.2996000
   13.887,    10.113,     0.000, 0.2996422
   13.887,    10.500,     0.000, 0.2996980
   13.887,    10.887,     0.000, 0.2997537
   13.500,    10.113,     0.000, 0.2996422
   13.500,    10.500,     0.000, 0.2996980
   13.500,    10.887,     0.000, 0.2997537
   13.113,    10.113,     0.000, 0.2996422
   13.113,    10.500,     0.000, 0.2996980
   13.113,    10.887,     0.000, 0.2997537
   13.887,    11.113,     0.000, 0.2997799
   13.887,    11.500,     0.000, 0.2998141
   13.887,    11.887,     0.000, 0.2998483
   13.500,    11.113,     0.000, 0.2997799
   13.500,    11.500,     0.000, 0.2998141
   13.500,    11.887,     0.000, 0.2998483
   13.113,    11.113,     0.000, 0.2997799
   13.113,    11.500,     0.000, 0.2998141
   13.113,    11.887,     0.000, 0.2998483
   13.887,    12.113,     0.000, 0.2998643
   13.887,    12.500,     0.000, 0.2998849
   13.887,    12.887,     0.000, 0.2999057
   13.500,    12.113,     0.000, 0.2998643
   13.500,    12.500,     0.000, 0.2998849
   13.500,    12.887,     0.000, 0.2999057
   13.113,    12.113,     0.000, 0.2998643
   13.113,    12.500,     0.000, 0.2998849
   13.113,    12.887,     0.000, 0.2999057
   13.887,    13.113,     0.000, 0.2999153
   13.887,    13.500,     0.000, 0.2999277
   13.887,    13.887,     0.000, 0.2999400
   13.500,    13.113,     0.000, 0.2999153
   13.500,    13.500,     0.000, 0.2999277
   13.500,    13.887,     0.000, 0.2999400
   13.113,    13.113,     0.000, 0.2999153
   13.113,    13.500,     0.000, 0.2999277
   13.113,    13.887,     0.000, 0.2999400
   13.887,    14.113,     0.000, 0.2999457
   13.887,    14.500,     0.000, 0.2999531
   13.887,    14.887,     0.000, 0.2999604
   13.500,    14.113,     0.000, 0.2999457
   13.500,    14.500,     0.000, 0.2999531
   13.500,    14.887,     0.000, 0.2999604
   13.113,    14.113,     0.000, 0.2999457
   13.113,    14.500,     0.000, 0.2999531
   13.113,    14.887,     0.000, 0.2999604
   13.887,    15.113,     0.000, 0.2999638
   13.887,    15.500,     0.000, 0.2999681
   13.887,    15.887,     0.000, 0.2999724
   13.500,    15.113,     0.000, 0.2999638
   13.500,    15.500,     0.000, 0.2999681
   13.500,    15.887,     0.000, 0.2999724
   13.113,    15.113,     0.000, 0.2999638
   13.113,    15.500,     0.000, 0.2999681
   13.113,    15.887,     0.000, 0.2999724
   13.887,    16.113,     0.000, 0.2999744
   13.887,    16.500,     0.000, 0.2999769
   13.887,    16.887,     0.000, 0.2999794
   13.500,    16.113,     0.000, 0.2999744
   13.500,    16.500,     0.000, 0.2999769
   13.500,    16.887,     0.000, 0.2999794
   13.113,    16.113,     0.000, 0.2999744
   13.113,    16.500,     0.000, 0.2999769
   13.113,    16.887,     0.000, 0.2999794
   13.887,    17.113,     0.000, 0.2999806
   13.887,    17.500,     0.000, 0.2999821
   13.887,    17.887,     0.000, 0.2999836
   13.500,    17.113,     0.000, 0.2999806
   13.500,    17.500,     0.000, 0.2999821
   13.500,    17.887,     0.000, 0.2999836
   13.113,    17.113,     0.000, 0.2999806
   13.113,    17.500,     0.000, 0.2999821
   13.113,    17.887,     0.000, 0.2999836
   13.887,    18.113,     0.000, 0.2999843
   13.887,    18.500,     0.000, 0.2999852
   13.887,    18.887,     0.000, 0.2999861
   13.500,    18.113,     0.000, 0.2999843
   13.500,    18.500,     0.000, 0.2999852
   13.500,    18.887,     0.000, 0.2999861
   13.113,    18.113,     0.000, 0.2999843
   13.113,    18.500,     0.000, 0.2999852
   13.113,    18.887,     0.000, 0.2999861
   13.887,    19.113,     0.000, 0.2999865
   13.887,    19.500,     0.000, 0.2999871
   13.887,    19.887,     0.000, 0.2999876
   13.500,    19.113,     0.000, 0.2999865
   13.500,    19.500,     0.000, 0.2999871
   13.500,    19.887,     0.000, 0.2999876
   13.113,    19.113,     0.000, 0.2999865
   13.113,    19.500,     0.000, 0.2999871
   13.113,    19.887,     0.000, 0.2999876
   13.887,    20.113,     0.000, 0.2999879
   13.887,    20.500,     0.000, 0.2999883
   13.887,    20.887,     0.000, 0.2999887
   13.500,    20.113,     0.000, 0.2999879
   13.500,    20.500,     0.000, 0.2999883
   13.500,    20.887,     0.000, 0.2999887
   13.113,    20.113,     0.000, 0.2999879
   13.113,    20.500,     0.000, 0.2999883
   13.113,    20.887,     0.000, 0.2999887
   13.887,    21.113,     0.000, 0.2999888
   13.887,    21.500,     0.000, 0.2999891
   13.887,    21.887,     0.000, 0.2999894
   13.500,    21.113,     0.000, 0.2999888
   13.500,    21.500,     0.000, 0.2999891
   13.500,    21.887,     0.000, 0.2999894
   13.113,    21.113,     0.000, 0.2999888
   13.113,    21.500,     0.000, 0.2999891
   13.113,    21.887,     0.000, 0.2999894
   13.887,    22.113,     0.000, 0.2999895
   13.887,    22.500,     0.000, 0.2999897
   13.887,    22.887,     0.000, 0.2999899
   13.500,    22.113,     0.000, 0.2999895
   13.500,    22.500,     0.000, 0.2999897
   13.500,    22.887,     0.000, 0.2999899
   13.113,    22.113,     0.000, 0.2999895
   13.113,    22.500,     0.000, 0.2999897
   13.113,    22.887,     0.000, 0.2999899
   13.887,    23.113,     0.000, 0.2999901
   13.887,    23.500,     0.000, 0.2999902
   13.887,    23.887,     0.000, 0.2999904
   13.500,    23.113,     0.000, 0.2999901
   13.500,    23.500,     0.000, 0.2999902
   13.500,    23.887,     0.000, 0.2999904
   13.113,    23.113,     0.000, 0.2999901
   13.113,    23.500,     0.000, 0.2999902
   13.113,    23.887,     0.000, 0.2999904
   13.887,    24.113,     0.000, 0.2999905
   13.887,    24.500,     0.000, 0.2999907
   13.887,    24.887,     0.000, 0.2999908
   13.500,    24.113,     0.000, 0.2999905
   13.500,    24.500,     0.000, 0.2999907
   13.500,    24.887,     0.000, 0.2999908
   13.113,    24.113,     0.000, 0.2999905
   13.113,    24.500,     0.000, 0.2999907
   13.113,    24.887,     0.000, 0.2999908
   12.887,     0.113,     0.000, 0.2774691
   12.887,     0.500,     0.000, 0.2799827
   12.887,     0.887,     0.000, 0.2825063
   12.500,     0.113,     0.000, 0.2774691
   12.500,     0.500,     0.000, 0.2799827
   12.500,     0.887,     0.000, 0.2825063
   12.113,     0.113,     0.000, 0.2774691
   12.113,     0.500,     0.000, 0.2799827
   12.113,     0.887,     0.000, 0.2825063
   12.887,     1.113,     0.000, 0.2837975
   12.887,     1.500,     0.000, 0.2857079
   12.887,     1.887,     0.000, 0.2876240
   12.500,     1.113,     0.000, 0.2837975
   12.500,     1.500,     0.000, 0.2857079
   12.500,     1.887,     0.000, 0.2876240
   12.113,     1.113,     0.000, 0.2837975
   12.113,     1.500,     0.000, 0.2857079
   12.113,     1.887,     0.000, 0.2876240
   12.887,     2.113,     0.000, 0.2885937
   12.887,     2.500,     0.000, 0.2900081
   12.887,     2.887,     0.000, 0.2914256
   12.500,     2.113,     0.000, 0.2885937
   12.500,     2.500,     0.000, 0.2900081
   12.500,     2.887,     0.000, 0.2914256
   12.113,     2.113,     0.000, 0.2885937
   12.113,     2.500,     0.000, 0.2900081
   12.113,     2.887,     0.000, 0.2914256
   12.887,     3.113,     0.000, 0.2921353
   12.887,     3.500,     0.000, 0.2931559
   12.887,     3.887,     0.000, 0.2941782
   12.500,     3.113,     0.000, 0.2921353
   12.500,     3.500,     0.000, 0.2931559
   12.500,     3.887,     0.000, 0.2941782
   12.113,     3.113,     0.000, 0.2921353
   12.113,     3.500,     0.000, 0.2931559
   12.113,     3.887,     0.000, 0.2941782
   12.887,     4.113,     0.000, 0.2946849
   12.887,     4.500,     0.000, 0.2954034
   12.887,     4.887,     0.000, 0.2961226
   12.500,     4.113,     0.000, 0.2946849
   12.500,     4.500,     0.000, 0.2954034
   12.500,     4.887,     0.000, 0.2961226
   12.113,     4.113,     0.000, 0.2946849
   12.113,     4.500,     0.000, 0.2954034
   12.113,     4.887,     0.000, 0.2961226
   12.887,     5.113,     0.000, 0.2964758
   12.887,     5.500,     0.000, 0.2969698
   12.887,     5.887,     0.000, 0.2974642
   12.500,     5.113,     0.000, 0.2964758
   12.500,     5.500,     0.000, 0.2969698
   12.500,     5.887,     0.000, 0.2974642
   12.113,     5.113,     0.000, 0.2964758
   12.113,     5.500,     0.000, 0.2969698
   12.113,     5.887,     0.000, 0.2974642
   12.887,     6.113,     0.000, 0.2977047
   12.887,     6.500,     0.000, 0.2980368
   12.887,     6.887,     0.000, 0.2983691
   12.500,     6.113,     0.000, 0.2977047
   12.500,     6.500,     0.000, 0.2980368
   12.500,     6.887,     0.000, 0.2983691
   12.113,     6.113,     0.000, 0.2977047
   12.113,     6.500,     0.000, 0.2980368
   12.113,     6.887,     0.000, 0.2983691
   12.887,     7.113,     0.000, 0.2985295
   12.887,     7.500,     0.000, 0.2987482
   12.887,     7.887,     0.000, 0.2989669
   12.500,     7.113,     0.000, 0.2985295
   12.500,     7.500,     0.000, 0.2987482
   12.500,     7.887,     0.000, 0.2989669
   12.113,     7.113,     0.000, 0.2985295
   12.113,     7.500,     0.000, 0.2987482
   12.113,     7.887,     0.000, 0.2989669
   12.887,     8.113,     0.000, 0.2990716
   12.887,     8.500,     0.000, 0.2992128
   12.887,     8.887,     0.000, 0.2993539
   12.500,     8.113,     0.000, 0.2990716
   12.500,     8.500,     0.000, 0.2992128
   12.500,     8.887,     0.000, 0.2993539
   12.113,     8.113,     0.000, 0.2990716
   12.113,     8.500,     0.000, 0.2992128
   12.113,     8.887,     0.000, 0.2993539
   12.887,     9.113,     0.000, 0.2994210
   12.887,     9.500,     0.000, 0.2995105
   12.887,     9.887,     0.000, 0.2996000
   12.500,     9.113,     0.000, 0.2994210
   12.500,     9.500,     0.000, 0.2995105
   12.500,     9.887,     0.000, 0.2996000
   12.113,     9.113,     0.000, 0.2994210
   12.113,     9.500,     0.000, 0.2995105
   12.113,     9.887,     0.000, 0.2996000
   12.887,    10.113,     0.000, 0.2996422
   12.887,    10.500,     0.000, 0.2996980
   12.887,    10.887,     0.000, 0.2997537
   12.500,    10.113,     0.000, 0.2996422
   12.500,    10.500,     0.000, 0.2996980
   12.500,    10.887,     0.000, 0.2997537
   12.113,    10.113,     0.000, 0.2996422
   12.113,    10.500,     0.000, 0.2996980
   12.113,    10.887,     0.000, 0.2997537
   12.887,    11.113,     0.000, 0.2997799
   12.887,    11.500,     0.000, 0.2998141
   12.887,    11.887,     0.000, 0.2998483
   12.500,    11.113,     0.000, 0.2997799
   12.500,    11.500,     0.000, 0.2998141
   12.500,    11.887,     0.000, 0.2998483
   12.113,    11.113,     0.000, 0.2997799
   12.113,    11.500,     0.000, 0.2998141
   12.113,    11.887,     0.000, 0.2998483
   12.887,    12.113,     0.000, 0.2998643
   12.887,    12.500,     0.000, 0.2998849
   12.887,    12.887,     0.000, 0.2999057
   12.500,    12.113,     0.000, 0.2998643
   12.500,    12.500,     0.000, 0.2998849
   12.500,    12.887,     0.000, 0.2999057
   12.113,    12.113,     0.000, 0.2998643
   12.113,    12.500,     0.000, 0.2998849
   12.113,    12.887,     0.000, 0.2999057
   12.887,    13.113,     0.000, 0.2999153
   12.887,    13.500,     0.000, 0.2999277
   12.887,    13.887,     0.000, 0.2999400
   12.500,    13.113,     0.000, 0.2999153
   12.500,    13.500,     0.000, 0.2999277
   12.500,    13.887,     0.000, 0.2999400
   12.113,    13.113,     0.000, 0.2999153
   12.113,    13.500,     0.000, 0.2999277
   12.113,    13.887,     0.000, 0.2999400
   12.887,    14.113,     0.000, 0.2999457
   12.887,    14.500,     0.000, 0.2999531
   12.887,    14.887,     0.000, 0.2999604
   12.500,    14.113,     0.000, 0.2999457
   12.500,    14.500,     0.000, 0.2999531
   12.500,    14.887,     0.000, 0.2999604
   12.113,    14.113,     0.000, 0.2999457
   12.113,    14.500,     0.000, 0.2999531
   12.113,    14.887,     0.000, 0.2999604
   12.887,    15.113,     0.000, 0.2999638
   12.887,    15.500,     0.000, 0.2999681
   12.887,    15.887,     0.000, 0.2999724
   12.500,    15.113,     0.000, 0.2999638
   12.500,    15.500,     0.000, 0.2999681
   12.500,    15.887,     0.000, 0.2999724
   12.113,    15.113,     0.000, 0.2999638
   12.113,    15.500,     0.000, 0.2999681
   12.113,    15.887,     0.000, 0.2999724
   12.887,    16.113,     0.000, 0.2999744
   12.887,    16.500,     0.000, 0.2999769
   12.887,    16.887,     0.000, 0.2999794
   12.500,    16.113,     0.000, 0.2999744
   12.500,    16.500,     0.000, 0.2999769
   12.500,    16.887,     0.000, 0.2999794
   12.113,    16.113,     0.000, 0.2999744
   12.113,    16.500,     0.000, 0.2999769
   12.113,    16.887,     0.000, 0.2999794
   12.887,    17.113,     0.000, 0.2999806
   12.887,    17.500,     0.000, 0.2999821
   12.887,    17.887,     0.000, 0.2999836
   12.500,    17.113,     0.000, 0.2999806
   12.500,    17.500,     0.000, 0.2999821
   12.500,    17.887,     0.000, 0.2999836
   12.113,    17.113,     0.000, 0.2999806
   12.113,    17.500,     0.000, 0.2999821
   12.113,    17.887,     0.000, 0.2999836
   12.887,    18.113,     0.000, 0.2999843
   12.887,    18.500,     0.000, 0.2999852
   12.887,    18.887,     0.000, 0.2999861
   12.500,    18.113,     0.000, 0.2999843
   12.500,    18.500,     0.000, 0.2999852
   12.500,    18.887,     0.000, 0.2999861
   12.113,    18.113,     0.000, 0.2999843
   12.113,    18.500,     0.000, 0.2999852
   12.113,    18.887,     0.000, 0.2999861
   12.887,    19.113,     0.000, 0.2999865
   12.887,    19.500,     0.000, 0.2999871
   12.887,    19.887,     0.000, 0.2999876
   12.500,    19.113,     0.000, 0.2999865
   12.500,    19.500,     0.000, 0.2999871
   12.500,    19.887,     0.000, 0.2999876
   12.113,    19.113,     0.000, 0.2999865
   12.113,    19.500,     0.000, 0.2999871
   12.113,    19.887,     0.000, 0.2999876
   12.887,    20.113,     0.000, 0.2999879
   12.887,    20.500,     0.000, 0.2999883
   12.887,    20.887,     0.000, 0.2999887
   12.500,    20.113,     0.000, 0.2999879
   12.500,    20.500,     0.000, 0.2999883
   12.500,    20.887,     0.000, 0.2999887
   12.113,    20.113,     0.000, 0.2999879
   12.113,    20.500,     0.000, 0.2999883
   12.113,    20.887,     0.000, 0.2999887
   12.887,    21.113,     0.000, 0.2999888
   12.887,    21.500,     0.000, 0.2999891
   12.887,    21.887,     0.000, 0.2999894
   12.500,    21.113,     0.000, 0.2999888
   12.500,    21.500,     0.000, 0.2999891
   12.500,    21.887,     0.000, 0.2999894
   12.113,    21.113,     0.000, 0.2999888
   12.113,    21.500,     0.000, 0.2999891
   12.113,    21.887,     0.000, 0.2999894
   12.887,    22.113,     0.000, 0.2999895
   12.887,    22.500,     0.000, 0.2999897
   12.887,    22.887,     0.000, 0.2999899
   12.500,    22.113,     0.000, 0.2999895
   12.500,    22.500,     0.000, 0.2999897
   12.500,    22.887,     0.000, 0.2999899
   12.113,    22.113,     0.000, 0.2999895
   12.113,    22.500,     0.000, 0.2999897
   12.113,    22.887,     0.000, 0.2999899
   12.887,    23.113,     0.000, 0.2999901
   12.887,    23.500,     0.000, 0.2999902
   12.887,    23.887,     0.000, 0.2999904
   12.500,    23.113,     0.000, 0.2999901
   12.500,    23.500,     0.000, 0.2999902
   12.500,    23.887,     0.000, 0.2999904
   12.113,    23.113,     0.000, 0.2999901
   12.113,    23.500,     0.000, 0.2999902
   12.113,    23.887,     0.000, 0.2999904
   12.887,    24.113,     0.000, 0.2999905
   12.887,    24.500,     0.000, 0.2999907
   12.887,    24.887,     0.000, 0.2999908
   12.500,    24.113,     0.000, 0.2999905
   12.500,    24.500,     0.000, 0.2999907
   12.500,    24.887,     0.000, 0.2999908
   12.113,    24.113,     0.000, 0.2999905
   12.113,    24.500,     0.000, 0.2999907
   12.113,    24.887,     0.000, 0.2999908
   11.887,     0.113,     0.000, 0.2774691
   11.887,     0.500,     0.000, 0.2799827
   11.887,     0.887,     0.000, 0.2825063
   11.500,     0.113,     0.000, 0.2774691
   11.500,     0.500,     0.000, 0.2799827
   11.500,     0.887,     0.000, 0.2825063
   11.113,     0.113,     0.000, 0.2774691
   11.113,     0.500,     0.000, 0.2799827
   11.113,     0.887,     0.000, 0.2825063
   11.887,     1.113,     0.000, 0.2837975
   11.887,     1.500,     0.000, 0.2857079
   11.887,     1.887,     0.000, 0.2876240
   11.500,     1.113,     0.000, 0.2837975
   11.500,     1.500,     0.000, 0.2857079
   11.500,     1.887,     0.000, 0.2876240
   11.113,     1.113,     0.000, 0.2837975
   11.113,     1.500,     0.000, 0.2857079
   11.113,     1.887,     0.000, 0.2876240
   11.887,     2.113,     0.000, 0.2885937
   11.887,     2.500,     0.000, 0.2900081
   11.887,     2.887,     0.000, 0.2914256
   11.500,     2.113,     0.000, 0.2885937
   11.500,     2.500,     0.000, 0.2900081
   11.500,     2.887,     0.000, 0.2914256
   11.113,     2.113,     0.000, 0.2885937
   11.113,     2.500,     0.000, 0.2900081
   11.113,     2.887,     0.000, 0.2914256
   11.887,     3.113,     0.000, 0.2921353
   11.887,     3.500,     0.000, 0.2931559
   11.887,     3.887,     0.000, 0.2941782
   11.500,     3.113,     0.000, 0.2921353
   11.500,     3.500,     0.000, 0.2931559
   11.500,     3.887,     0.000, 0.2941782
   11.113,     3.113,     0.000, 0.2921353
   11.113,     3.500,     0.000, 0.2931559
   11.113,     3.887,     0.000, 0.2941782
   11.887,     4.113,     0.000, 0.2946849
   11.887,     4.500,     0.000, 0.2954034
   11.887,     4.887,     0.000, 0.2961226
   11.500,     4.113,     0.000, 0.2946849
   11.500,     4.500,     0.000, 0.2954034
   11.500,     4.887,     0.000, 0.2961226
   11.113,     4.113,     0.000, 0.2946849
   11.113,     4.500,     0.000, 0.2954034
   11.113,     4.887,     0.000, 0.2961226
   11.887,     5.113,     0.000, 0.2964758
   11.887,     5.500,     0.000, 0.2969698
   11.887,     5.887,     0.000, 0.2974642
   11.500,     5.113,     0.000, 0.2964758
