x, y, z, porePressure
   45.500,    46.500,     0.000,     34335.01
   45.500,    46.113,     0.000,     38134.41
   45.887,    46.887,     0.000,     30535.61
   45.887,    46.500,     0.000,     34335.01
   45.887,    46.113,     0.000,     38134.41
   45.113,    45.887,     0.000,     40345.61
   45.113,    45.500,     0.000,     44145.01
   45.113,    45.113,     0.000,     47944.41
   45.500,    45.887,     0.000,     40345.61
   45.500,    45.500,     0.000,     44145.01
   45.500,    45.113,     0.000,     47944.41
   45.887,    45.887,     0.000,     40345.61
   45.887,    45.500,     0.000,     44145.01
   45.887,    45.113,     0.000,     47944.41
   45.113,    44.887,     0.000,     50155.62
   45.113,    44.500,     0.000,     53955.02
   45.113,    44.113,     0.000,     57754.41
   45.500,    44.887,     0.000,     50155.62
   45.500,    44.500,     0.000,     53955.02
   45.500,    44.113,     0.000,     57754.41
   45.887,    44.887,     0.000,     50155.62
   45.887,    44.500,     0.000,     53955.02
   45.887,    44.113,     0.000,     57754.41
   45.113,    43.887,     0.000,     59965.62
   45.113,    43.500,     0.000,     63765.02
   45.113,    43.113,     0.000,     67564.42
   45.500,    43.887,     0.000,     59965.62
   45.500,    43.500,     0.000,     63765.02
   45.500,    43.113,     0.000,     67564.42
   45.887,    43.887,     0.000,     59965.62
   45.887,    43.500,     0.000,     63765.02
   45.887,    43.113,     0.000,     67564.42
   45.113,    42.887,     0.000,     69775.62
   45.113,    42.500,     0.000,     73575.02
   45.113,    42.113,     0.000,     77374.42
   45.500,    42.887,     0.000,     69775.62
   45.500,    42.500,     0.000,     73575.02
   45.500,    42.113,     0.000,     77374.42
   45.887,    42.887,     0.000,     69775.62
   45.887,    42.500,     0.000,     73575.02
   45.887,    42.113,     0.000,     77374.42
   45.113,    41.887,     0.000,     79585.63
   45.113,    41.500,     0.000,     83385.03
   45.113,    41.113,     0.000,     87184.43
   45.500,    41.887,     0.000,     79585.63
   45.500,    41.500,     0.000,     83385.03
   45.500,    41.113,     0.000,     87184.43
   45.887,    41.887,     0.000,     79585.63
   45.887,    41.500,     0.000,     83385.03
   45.887,    41.113,     0.000,     87184.43
   45.113,    40.887,     0.000,     89395.64
   45.113,    40.500,     0.000,     93195.04
   45.113,    40.113,     0.000,     96994.44
   45.500,    40.887,     0.000,     89395.64
   45.500,    40.500,     0.000,     93195.04
   45.500,    40.113,     0.000,     96994.44
   45.887,    40.887,     0.000,     89395.64
   45.887,    40.500,     0.000,     93195.04
   45.887,    40.113,     0.000,     96994.44
   45.113,    39.887,     0.000,     99205.64
   45.113,    39.500,     0.000,    103005.04
   45.113,    39.113,     0.000,    106804.45
   45.500,    39.887,     0.000,     99205.64
   45.500,    39.500,     0.000,    103005.04
   45.500,    39.113,     0.000,    106804.45
   45.887,    39.887,     0.000,     99205.64
   45.887,    39.500,     0.000,    103005.04
   45.887,    39.113,     0.000,    106804.45
   45.113,    38.887,     0.000,    109015.65
   45.113,    38.500,     0.000,    112815.05
   45.113,    38.113,     0.000,    116614.45
   45.500,    38.887,     0.000,    109015.65
   45.500,    38.500,     0.000,    112815.05
   45.500,    38.113,     0.000,    116614.45
   45.887,    38.887,     0.000,    109015.65
   45.887,    38.500,     0.000,    112815.05
   45.887,    38.113,     0.000,    116614.45
   45.113,    37.887,     0.000,    118825.66
   45.113,    37.500,     0.000,    122625.05
   45.113,    37.113,     0.000,    126424.45
   45.500,    37.887,     0.000,    118825.66
   45.500,    37.500,     0.000,    122625.05
   45.500,    37.113,     0.000,    126424.45
   45.887,    37.887,     0.000,    118825.66
   45.887,    37.500,     0.000,    122625.05
   45.887,    37.113,     0.000,    126424.45
   45.113,    36.887,     0.000,    128635.66
   45.113,    36.500,     0.000,    132435.06
   45.113,    36.113,     0.000,    136234.47
   45.500,    36.887,     0.000,    128635.66
   45.500,    36.500,     0.000,    132435.06
   45.500,    36.113,     0.000,    136234.47
   45.887,    36.887,     0.000,    128635.66
   45.887,    36.500,     0.000,    132435.06
   45.887,    36.113,     0.000,    136234.47
   45.113,    35.887,     0.000,    138445.67
   45.113,    35.500,     0.000,    142245.08
   45.113,    35.113,     0.000,    146044.47
   45.500,    35.887,     0.000,    138445.67
   45.500,    35.500,     0.000,    142245.08
   45.500,    35.113,     0.000,    146044.47
   45.887,    35.887,     0.000,    138445.67
   45.887,    35.500,     0.000,    142245.08
   45.887,    35.113,     0.000,    146044.47
   45.113,    34.887,     0.000,    148255.69
   45.113,    34.500,     0.000,    152055.08
   45.113,    34.113,     0.000,    155854.48
   45.500,    34.887,     0.000,    148255.69
   45.500,    34.500,     0.000,    152055.08
   45.500,    34.113,     0.000,    155854.48
   45.887,    34.887,     0.000,    148255.69
   45.887,    34.500,     0.000,    152055.08
   45.887,    34.113,     0.000,    155854.48
   45.113,    33.887,     0.000,    158065.69
   45.113,    33.500,     0.000,    161865.09
   45.113,    33.113,     0.000,    165664.50
   45.500,    33.887,     0.000,    158065.69
   45.500,    33.500,     0.000,    161865.09
   45.500,    33.113,     0.000,    165664.50
   45.887,    33.887,     0.000,    158065.69
   45.887,    33.500,     0.000,    161865.09
   45.887,    33.113,     0.000,    165664.50
   45.113,    32.887,     0.000,    167875.70
   45.113,    32.500,     0.000,    171675.11
   45.113,    32.113,     0.000,    175474.50
   45.500,    32.887,     0.000,    167875.70
   45.500,    32.500,     0.000,    171675.11
   45.500,    32.113,     0.000,    175474.50
   45.887,    32.887,     0.000,    167875.70
   45.887,    32.500,     0.000,    171675.11
   45.887,    32.113,     0.000,    175474.50
   45.113,    31.887,     0.000,    177685.72
   45.113,    31.500,     0.000,    181485.11
   45.113,    31.113,     0.000,    185284.52
   45.500,    31.887,     0.000,    177685.72
   45.500,    31.500,     0.000,    181485.11
   45.500,    31.113,     0.000,    185284.52
   45.887,    31.887,     0.000,    177685.72
   45.887,    31.500,     0.000,    181485.11
   45.887,    31.113,     0.000,    185284.52
   45.113,    30.887,     0.000,    187495.72
   45.113,    30.500,     0.000,    191295.12
   45.113,    30.113,     0.000,    195094.53
   45.500,    30.887,     0.000,    187495.72
   45.500,    30.500,     0.000,    191295.12
   45.500,    30.113,     0.000,    195094.53
   45.887,    30.887,     0.000,    187495.72
   45.887,    30.500,     0.000,    191295.12
   45.887,    30.113,     0.000,    195094.53
   45.113,    29.887,     0.000,    197305.73
   45.113,    29.500,     0.000,    201105.14
   45.113,    29.113,     0.000,    204904.55
   45.500,    29.887,     0.000,    197305.73
   45.500,    29.500,     0.000,    201105.14
   45.500,    29.113,     0.000,    204904.55
   45.887,    29.887,     0.000,    197305.73
   45.887,    29.500,     0.000,    201105.14
   45.887,    29.113,     0.000,    204904.55
   45.113,    28.887,     0.000,    207115.75
   45.113,    28.500,     0.000,    210915.16
   45.113,    28.113,     0.000,    214714.56
   45.500,    28.887,     0.000,    207115.75
   45.500,    28.500,     0.000,    210915.16
   45.500,    28.113,     0.000,    214714.56
   45.887,    28.887,     0.000,    207115.75
   45.887,    28.500,     0.000,    210915.16
   45.887,    28.113,     0.000,    214714.56
   45.113,    27.887,     0.000,    216925.77
   45.113,    27.500,     0.000,    220725.17
   45.113,    27.113,     0.000,    224524.56
   45.500,    27.887,     0.000,    216925.77
   45.500,    27.500,     0.000,    220725.17
   45.500,    27.113,     0.000,    224524.56
   45.887,    27.887,     0.000,    216925.77
   45.887,    27.500,     0.000,    220725.17
   45.887,    27.113,     0.000,    224524.56
   45.113,    26.887,     0.000,    226735.78
   45.113,    26.500,     0.000,    230535.19
   45.113,    26.113,     0.000,    234334.58
   45.500,    26.887,     0.000,    226735.78
   45.500,    26.500,     0.000,    230535.19
   45.500,    26.113,     0.000,    234334.58
   45.887,    26.887,     0.000,    226735.78
   45.887,    26.500,     0.000,    230535.19
   45.887,    26.113,     0.000,    234334.58
   45.113,    25.887,     0.000,    236545.80
   45.113,    25.500,     0.000,    240345.20
   45.113,    25.113,     0.000,    244144.59
   45.500,    25.887,     0.000,    236545.80
   45.500,    25.500,     0.000,    240345.20
   45.500,    25.113,     0.000,    244144.59
   45.887,    25.887,     0.000,    236545.80
   45.887,    25.500,     0.000,    240345.20
   45.887,    25.113,     0.000,    244144.59
   46.113,    49.887,     0.000,      1105.60
   46.113,    49.500,     0.000,      4905.00
   46.113,    49.113,     0.000,      8704.40
   46.500,    49.887,     0.000,      1105.60
   46.500,    49.500,     0.000,      4905.00
   46.500,    49.113,     0.000,      8704.40
   46.887,    49.887,     0.000,      1105.60
   46.887,    49.500,     0.000,      4905.00
   46.887,    49.113,     0.000,      8704.40
   46.113,    48.887,     0.000,     10915.61
   46.113,    48.500,     0.000,     14715.00
   46.113,    48.113,     0.000,     18514.40
   46.500,    48.887,     0.000,     10915.61
   46.500,    48.500,     0.000,     14715.00
   46.500,    48.113,     0.000,     18514.40
   46.887,    48.887,     0.000,     10915.61
   46.887,    48.500,     0.000,     14715.00
   46.887,    48.113,     0.000,     18514.40
   46.113,    47.887,     0.000,     20725.61
   46.113,    47.500,     0.000,     24525.01
   46.113,    47.113,     0.000,     28324.40
   46.500,    47.887,     0.000,     20725.61
   46.500,    47.500,     0.000,     24525.01
   46.500,    47.113,     0.000,     28324.40
   46.887,    47.887,     0.000,     20725.61
   46.887,    47.500,     0.000,     24525.01
   46.887,    47.113,     0.000,     28324.40
   46.113,    46.887,     0.000,     30535.61
   46.113,    46.500,     0.000,     34335.01
   46.113,    46.113,     0.000,     38134.41
   46.500,    46.887,     0.000,     30535.61
   46.500,    46.500,     0.000,     34335.01
   46.500,    46.113,     0.000,     38134.41
   46.887,    46.887,     0.000,     30535.61
   46.887,    46.500,     0.000,     34335.01
   46.887,    46.113,     0.000,     38134.41
   46.113,    45.887,     0.000,     40345.61
   46.113,    45.500,     0.000,     44145.01
   46.113,    45.113,     0.000,     47944.41
   46.500,    45.887,     0.000,     40345.61
   46.500,    45.500,     0.000,     44145.01
   46.500,    45.113,     0.000,     47944.41
   46.887,    45.887,     0.000,     40345.61
   46.887,    45.500,     0.000,     44145.01
   46.887,    45.113,     0.000,     47944.41
   46.113,    44.887,     0.000,     50155.62
   46.113,    44.500,     0.000,     53955.02
   46.113,    44.113,     0.000,     57754.41
   46.500,    44.887,     0.000,     50155.62
   46.500,    44.500,     0.000,     53955.02
   46.500,    44.113,     0.000,     57754.41
   46.887,    44.887,     0.000,     50155.62
   46.887,    44.500,     0.000,     53955.02
   46.887,    44.113,     0.000,     57754.41
   46.113,    43.887,     0.000,     59965.62
   46.113,    43.500,     0.000,     63765.02
   46.113,    43.113,     0.000,     67564.42
   46.500,    43.887,     0.000,     59965.62
   46.500,    43.500,     0.000,     63765.02
   46.500,    43.113,     0.000,     67564.42
   46.887,    43.887,     0.000,     59965.62
   46.887,    43.500,     0.000,     63765.02
   46.887,    43.113,     0.000,     67564.42
   46.113,    42.887,     0.000,     69775.62
   46.113,    42.500,     0.000,     73575.02
   46.113,    42.113,     0.000,     77374.42
   46.500,    42.887,     0.000,     69775.62
   46.500,    42.500,     0.000,     73575.02
   46.500,    42.113,     0.000,     77374.42
   46.887,    42.887,     0.000,     69775.62
   46.887,    42.500,     0.000,     73575.02
   46.887,    42.113,     0.000,     77374.42
   46.113,    41.887,     0.000,     79585.63
   46.113,    41.500,     0.000,     83385.03
   46.113,    41.113,     0.000,     87184.43
   46.500,    41.887,     0.000,     79585.63
   46.500,    41.500,     0.000,     83385.03
   46.500,    41.113,     0.000,     87184.43
   46.887,    41.887,     0.000,     79585.63
   46.887,    41.500,     0.000,     83385.03
   46.887,    41.113,     0.000,     87184.43
   46.113,    40.887,     0.000,     89395.64
   46.113,    40.500,     0.000,     93195.04
   46.113,    40.113,     0.000,     96994.44
   46.500,    40.887,     0.000,     89395.64
   46.500,    40.500,     0.000,     93195.04
   46.500,    40.113,     0.000,     96994.44
   46.887,    40.887,     0.000,     89395.64
   46.887,    40.500,     0.000,     93195.04
   46.887,    40.113,     0.000,     96994.44
   46.113,    39.887,     0.000,     99205.64
   46.113,    39.500,     0.000,    103005.04
   46.113,    39.113,     0.000,    106804.45
   46.500,    39.887,     0.000,     99205.64
   46.500,    39.500,     0.000,    103005.04
   46.500,    39.113,     0.000,    106804.45
   46.887,    39.887,     0.000,     99205.64
   46.887,    39.500,     0.000,    103005.04
   46.887,    39.113,     0.000,    106804.45
   46.113,    38.887,     0.000,    109015.65
   46.113,    38.500,     0.000,    112815.05
   46.113,    38.113,     0.000,    116614.45
   46.500,    38.887,     0.000,    109015.65
   46.500,    38.500,     0.000,    112815.05
   46.500,    38.113,     0.000,    116614.45
   46.887,    38.887,     0.000,    109015.65
   46.887,    38.500,     0.000,    112815.05
   46.887,    38.113,     0.000,    116614.45
   46.113,    37.887,     0.000,    118825.66
   46.113,    37.500,     0.000,    122625.05
   46.113,    37.113,     0.000,    126424.45
   46.500,    37.887,     0.000,    118825.66
   46.500,    37.500,     0.000,    122625.05
   46.500,    37.113,     0.000,    126424.45
   46.887,    37.887,     0.000,    118825.66
   46.887,    37.500,     0.000,    122625.05
   46.887,    37.113,     0.000,    126424.45
   46.113,    36.887,     0.000,    128635.66
   46.113,    36.500,     0.000,    132435.06
